reviewId,content,score,at
e6ec2755-7903-4bdb-a162-8e7c2f217ac0,update character distorted pixilated combat game crash chasing hugo never problem also extremely lagy basicaly unplayable please z devs please fix actualy play story,1,2025-03-12 23:51:59
cbfe40a8-8f27-48e0-9d51-52e8cccdece6,month ago able play z isues phone mets game requirement yet lag unbearable mater low setings many time clear restart phone reinstal associated press wil always drop single digit fps frame every couple second crash along phone game wil chunk pixel mising ruining visuals customer suport useles instal play mobile beter hoyo,1,2025-03-18 23:36:58
0f4a38b7-9ae0-4736-81ba-3d5fb832c510,predatory system gacha od low geting ranker guaranted atempt win coin flip limited ranker game also jank input delay finicky repetitive combat system story fels like writen artificial intelligence a if find claim know artificial intelligence a if used various aspect game example using voice actor voice without permision voice character,1,2025-03-18 10:10:58
d502aa75-a85b-4335-8540-3f36030e7e7f,game great love everything like combat style experience crashing ever since updated game morning become lagy point play game anymore fight due scren frezing character going every direction lag never ben problem game updated love game hope se bug get fixed,1,2024-07-10 18:00:56
3dfa53ac-e54a-42fa-80af-7c358361f18b,game realy fun pre registered enjoy dialogue character design story al however game right bugy crash constantly major isues game hoyoverse aps ultra phone sem isue game close randomly drain batery extreme point go voice cals discord without closing crashing please fix,1,2024-08-02 03:40:38
0a6e7824-1b23-405e-85d4-18e98c578fd9,ben waiting z launch ever since anounced project however upon release say throughly disapointed though game god continuously crash overheats phone newer android latest software instalation latest version z furthermore sems comon isue android user realy hope isue resolved son isues hoyoverse game,1,2024-07-09 17:44:30
de437a74-dfb9-4f8f-8587-ca642f0ee3d9,love game physicaly able download even though tried multiple diferent phone tablet al updated newest version isues playstation get rid one game play anymore god amount stuf sory smal rant,1,2025-01-07 02:52:29
3a87ad70-f4a8-497d-939b-85a348a6de94,honestly combat stuf decent character design cry out loud get past starting scren non educated delinquent best optimize fast think le space star rail yet run like playing damn printer edit yeah le star rail quite gigabyte runing beter,1,2024-07-05 11:46:16
e46b8eca-cf1c-4cf5-b6f8-e59cb8952924,review god review souly always crash loading scren always crash around specificaly uninstaled reinstaled worked minute two crashing cutscene going back crashing loading scren al graphic setings low,1,2024-07-05 08:17:28
ceaf0a8a-f28d-4a8a-a71a-6e45e6b2a0e1,great game national institute of clinical excellence graphic whole two time able play writing review uninstaling voice frustration loading game time get crash point game longer worth trying log went fun frustration even chance play much tear in my eye game would rather spend minute fre tear in my eye merely loading game,1,2024-08-03 16:32:13
be8fb221-66ac-4770-b873-cb6c9961a0a9,phenomenal character design top great story teling amazing art packed rushed launch leaf game nearly imposible play even minute go without runing game breaking bug either crash frezes everything losing al progres made great game many bug glitch even say could cal game yet play give anything higher one fix bug,1,2024-07-17 08:44:26
bacc46af-9eec-4c86-8491-d5f95779b551,play z phone samsung galaxy fe unfortunately keps crashing every minute even game open minute without closing al tear in my eye even uninstaled redownloaded game unfortunately even help much realy weird hoyoverse game genshin hsr run fine phone isues z unplayable phone,1,2024-08-03 17:57:26
4799abf4-bea1-456b-9257-a9a4b69cad26,ben playing z since initialy droped enjoyed gameplay lop part se posibility becoming grindy repetitive hopefuly new content wil all day every day kep interesting also problem phone imediately heating playing game perhaps would beter play console trying melt phone also disconects alot hopefuly early bug update geting beter,1,2024-07-13 14:02:15
f0529ed9-1dba-479b-aea1-dbef79ec2d94,barely working finishing first level crashed al setings lowest posible setings decided stop working sudenly start associated press without closing sign scren even loading sign scren al play genshin hsr fine tho,1,2024-07-04 05:36:37
fcf58cb9-e465-4e20-b97b-490189a919d5,god game definitely deserves star would crash ocasionaly associated press awesome recent update crash where are you frequent opening signal shop cause game crash often tv exploration goten lot slugish overal update quality associated press gone almost unplayable associated press far ben disapointing hoyolab associated press,1,2024-07-19 21:51:17
b671b61d-a223-4c34-81dd-760a2001ce45,think game could crash often realy wanted like game crash every conversation sometimes mid fight walking around cro finger every loading scren today last straw game loaded within minute crashed worth,1,2024-07-07 15:37:40
2e6c1846-940b-49d1-9e51-fc4c3e94512e,game embarasment mobile runing ultra play game lowest setings without lag worse genshin menu take upwards second swap betwen quite literaly le fps overal terible mobile experience run flawlesly tablet phone experience worst ever optimaztions fel non existent worse horibly unoptimized game market,1,2024-07-09 14:07:26
f2ef957c-e6ab-458f-a710-b43372299632,instaled game log acount tap pres play text say loading config data get game crash exit tried everything reinstaling game seting graphic power saving mode gave associated press unrestricted ace batery et cetera samsung play genshin star rail isues game one problem please fix a soon a possible make game unplayable wil change rating resolved,1,2024-07-04 12:16:17
feb589e1-8194-4ab1-b9b1-c4548e97b344,mobile associated press isues would give game star love z computer stoped working downloaded mobile version could kep playing repeatedly found playing game crash every tear in my eye load game tried uninstaling reinstaling game nothing change work crash second tear in my eye try log love play fixed,1,2024-09-08 23:07:32
8c8de615-c460-4edf-9ac0-79e080444eb5,bet great get past compiling shaders whatever scren ben trying goten new phone go play genshin sems working crash every tear in my eye phone run wuthering wave genshin think phone isue staying uninstaled someone fix bug disapointing honestly already ruining view game,1,2024-07-08 06:28:07
250192ae-5ada-45d4-b765-1f5045e868aa,game unplayable keps crashing overheating problem even play minute straight phone becomes lava crash plus everything low setings please release update least stop crashing much beg guy please fix overheating crashing problem yes latest version,1,2024-07-05 04:05:21
c8b22994-c9ff-4093-9134-541698527fab,said get pul fre mail start ended get playing game like normal false advertisement deception get kept changing aim down sight closer got release story boring also sily time gameplay get repetitive realy fast tv game ever cal suck,1,2024-07-09 00:05:35
f22f9c31-eb3a-46f6-a0b9-9cdcb1ce7d09,game barely even playable mobile graphic god load every single tear in my eye try load game your either met crash super super super lucky load u crash later game realy god trust u even play game al showing u star u could literaly make buton reloading data one one beside configuring barely chance sucesion please beter hoyoverse,1,2024-08-17 22:55:18
4d5f1b52-243d-48a2-ba7a-b8dedb910de5,game fun spended much tear in my eye playing one day tried geting kicked acount tried reloging instead al progres back al restarted al tear in my eye spend game nothing even tried contacting devs game fedback system never responded game worth waste tear in my eye game,1,2024-09-05 18:47:15
