reviewId,content,score,at
2925647c-8b27-4f75-9551-2830e4249b87,recently translation become absolutely horid many typo blatant inacuracies semingly malicious change already fine line combined recent changing associated press title description incredible display incompetence everyone involved se much reason continue reading game english continue speak english wil receive wel translated god story,1,2024-10-23 03:13:41
77f527a5-928b-48c3-b619-d974515f386b,love blue archive charming character emotional story normaly game would deserving even star rating unfortunately english translation ridled many erors mischaracterizations bordering malice apeal writing simply excuse people dislike game content working,1,2024-11-01 15:55:05
bb583482-dfac-4f2e-88a9-06bde70662f6,pointles change continue get worse one episode event mistranslated line al lost original intent event wil use youtube fan translation actualy cared player would fix isue ben wel thre month clear en branch either malicious incompetent,1,2024-10-23 23:05:48
a582cd41-35e4-437e-9e02-296b7e286030,realy glaring isues game nothing unexpected least normaly say star right updating game ben almost unplayable last day trying start misions force game shut spending long cafe cause game shut basicaly kep bashing head what a loser atempt stick completely lost run perorodzila,1,2025-01-29 02:36:29
b8a78933-c6dc-4978-a414-dbea56f00945,game used amazing one top rocket propelled grenade role playing game gacha game available many others pointed masive localization isues top semingly uncaring devs left bad taste mouth used love playing game much se point anymore unles fix al problem global version shal sadly staying away blue archive,1,2024-10-29 05:34:22
efac083c-bd0c-48e6-85f5-fdcfc37bd47f,aim down sight acros multiple game force web browser play store even though x buton presed precisely mesing browsing history making dificult find thing non educated delinquent make want even try game fix l gladly give game ful hearted try beter review game lok like god story,1,2024-12-01 06:40:40
83f10afa-719d-4ba6-8d92-1d71a94fbf04,blue archive far favorite gatcha second favorite property even quite al tear in my eye favorite character unfortunately english translation fals line prominent trend entirely rewriting line completely changing entire segment story smal large downright tragedy story butcher especialy whenever wel writen engaging blue archive properly translated haruka supremacy,1,2024-08-30 20:04:37
a4fa934d-258b-4165-96df-da020ff98b97,fun ride game dying publisher rushing content agresive where are you trying shorten gap japanese version gacha system low drop rate geting realy geared le student healthy acount history god graphic cute funy music perfect gameplay simple enough complexity create fun chalenges,1,2025-03-18 10:31:23
d355d524-4bc2-4e9c-ba37-1ddd04d7d4ef,absolutely reason play version game japanese version load faster update faster input chewing waiting response server where are you faster menu navigation version wil always wait loading mesage pop corner disapears wil able interact game wil seing alot comparison midle europe,1,2025-03-23 08:05:42
1bba5a41-ce96-49ef-be51-b8f526a4cd36,ben playing game since launch disapointed gameplay improved year event chalenges stil fun basicaly loking youtube answer folowing direction everything game porly explained where are you understand intended mechanic without told exactly someone else people stop making youtube video event game bad game design,1,2025-03-17 05:38:13
e424048a-a4a1-4b38-82ba-7eaa06c640b7,baner pity cary puny crafting material compare able frely pul baners rather restricted get character al pul would go waste english localization ben lot problem changing intended original dialogue straight gramatical erors also auto artificial intelligence a if horible making player v player nearly imposible certain level automated response nothing non educated delinquent action,1,2025-01-25 16:22:14
57e07bc9-e94e-4b9b-8a2f-1b31a0bf68c3,like game recently new update fest teror shiroko b hoshino game crash everytime playing game recent update used work fine without crashing please fix a soon a possible many player facing crashing isue reduce associated press data take much space make playable player atleast great britain gigabyte random access memory phone please fix isue a soon a possible,1,2025-01-29 16:28:16
f2aa364e-7085-4fb5-98fd-2af687676c6d,fel like everything nexon touch make worse game becoming slugish update barely responding reason waiting something hapen even though say loading also get random conection eror midle game reconect anymore mater long try making restart whole game internet conection isues ever phone geting internet fine ful bar,1,2025-01-31 12:21:52
92de9f35-63c0-49ff-b8dc-7c5d71c5d830,helo tried redownload game delete reason even though stil got plenty storage left say lack storage eror code got great britain gigabyte storage left file associated press ask download great britain gigabyte would like explanation resolve problem moment wil give one star isue fixed,1,2025-02-01 11:29:24
44185d5e-cde2-4303-b9f1-8a95ae043fd7,sen coments localization problem yes one god reason even though main gameplay art style soundtrack love truly game ben one touching gacha game played art music student problem like sen everywhere translation english localization ruined removal certain line censorship typo et cetera ruin story,1,2024-12-21 09:48:01
d48c642c-d645-4550-965a-5e838f674e8b,game great art music story character gameplay mostly great problem game localization incredibly unprofesional certain point typo inadequate phrasing sem intentional semingly someone team liking said problem aparently existed ever since release suck localization problem get fixed get consistent leaving star,1,2024-11-10 06:04:28
8320735c-6e51-4c96-90d7-f6b9f4391f6c,literaly login wifi due unstable conection yet somehow using bar g wifi conection virtual private network work glad fixed play store game title everything game literaly unplayable cry out loud,1,2025-03-14 04:43:20
c5fa1e8f-da91-44cf-9b2e-c3ee1d2c92ad,ben playing game year already saving okay pyroxene ticket aniversary event bother kept geting star character hundred character available would milipercent chance geting unit time pul coincidence think game generous sure get character baner want unles put money system riged waste tear in my eye like playing game,1,2025-01-24 20:03:25
9627b13e-e7cc-40a4-a441-af0b0ea6bcf4,english localization specificaly removal changing line intended meaning japanese wel numerous erors gramatical speling make dificult recomend curent version game however love character seting wish isues would get resolved,1,2025-01-22 20:53:14
998f3e46-bbc6-4fe7-b778-63405c6ef7aa,game got hit bad case localization character iconic catch phrase even personality quirk get rewriten joke get removed english team like game romantic relation betwen character localization team best minimize rewrite moment student hit especialy hard alowed confes al latest story even line would stil fighting tok bulet kne,1,2024-11-19 12:50:49
ec45c46f-4ef6-47b0-8ed4-4256882f4b86,one best gacha game always enjoyed everything ofer including catchy music beautifuly designed wel developed character lore wise also fp friendly hurt change rating translation isues l skip dialogue game read fan translation instead also get non educated delinquent anno domini epic anime rocket propelled grenade role playing game even properly capitalized title associated press ok fix nexon,1,2024-10-26 21:28:32
b4d03a37-0592-40eb-a474-94d2bf6f1697,amazing game story strong point unfortunately localization por make lot mistake also change lot dialogue change remove personality character context scene ben always people reporting discusing isue blue archive sem care fix ignores,1,2024-11-01 03:53:41
78f0c37d-ca63-457f-b796-24eb11fd6ed2,ster clear stuck english translation dishonest unprofesional me mention isues may encounter old translation non educated delinquent change replaced line ful speling mistake character line rewriten change context meaning emotes losing english translation reason event side story part cut tl fix deploying end event runtime already late,1,2024-11-03 00:21:47
a86bea05-880b-4d31-973e-6d802e97c64e,god game gameplay localization done many erors changing personality removing dialogue overal bad job tear in my eye tear in my eye put bad translation change fan complain stil erors past ben brought light fan,1,2024-10-25 15:13:51
bd2ee69c-c2a7-4ade-9e3c-a7129f866a05,ba side game potential much nearly imposible strengthen character fp before christ ba structured completely backwards gacha game nothing farmable instead farming growth mat day prepare event game mode growth mat obtainable event game mode fp making imposible perform wel event game mode before christ where are you prepare advance player v player suck before christ pw,1,2025-02-02 00:42:15
4ccefab6-384b-40d3-a036-22607de84ffd,game become scam like game horible name mixed horible comunication devs game going downhil sadly caried gameplay story character league beter non global version even mention abundance amount change filtering por localization make sem family friendly,1,2024-10-24 09:48:27
62f55548-c9dc-4aec-b940-9773b5082a5f,fire whoever translation change associated press title back ridiculous blue archive would changed lok like generic anime rocket propelled grenade role playing game cashgrab game game beter blatantly wrong malicious transaction mising line completely fail comunicate original text isues curently stem awful translation completely unecesary change associated press store title description star notice,1,2024-11-19 14:56:51
8f9a454f-9648-4b7b-b580-a8a95f52bba4,love game story character translation localization keps geting worse every update point change blatantly malicious listen change obvious one every update new batch erors obviously wrong translation update new one change previous translation totaly fine totaly wrong,1,2024-10-22 19:16:24
3701da90-7700-44fd-9d84-256aef74f84c,helo nexon game kinda hard beginers get easy get hard level hard beat whole thing played misions,1,2025-03-06 10:14:18
6b42cbb9-7368-4a18-934a-d7e3f32509a8,name change even search engine optimization justify using title strategy many trash game use please make blue archive go path also going translation extremely unprofesional hapens where are you often become frequent want give game star realy recent isues insulting global user inteligence,1,2024-10-23 17:19:03
1c88ba6c-db50-4d9d-84f3-f7d59e1fa92e,scam met whale money bag money actualy pay get character want wil hear several character already th tear in my eye want five star character wil spend money,1,2025-02-26 13:54:14
895199f6-0ec7-4f74-a360-24875567f8cc,embarasing woke localization nexon care frivolous removing whole sentence intentional changing dialogue meaning mountain gramar isues almost isues japanese translation clearly korea just always pray at night main market global afterthought,1,2025-01-25 12:39:55
4954629a-adaf-436c-8869-d782dffa7826,love game death character amazing story compeling impact life made many great friend unbelievbly frustrating tear in my eye tear in my eye faced bad faith localization people translate story beter fre please nexon hire someone actualy care localization player want enjoy amazing story properly,1,2024-10-24 06:16:50
1a7030d3-2a91-42c8-af06-0a7bf4777e98,tear in my eye localization discourse boil nitpicking misunderstanding translation work sadly game real problem come head recently new content often untrue source material even older content updated become le gramaticaly corect filed even typo nexon least acknowledges publicaly problem recomend game wil spending money,1,2024-10-25 10:39:27
df15ec2c-cde8-41f9-9c3d-5fa4dd62bb82,would love game much game could least properly translated english term bad translation remove specificaly thing like hint romance latest update butchered previously fine line made bunch broken sentence make sense want love where are you global version horibly mismanaged make hard,1,2024-10-24 15:32:15
d3b14883-b7c6-4604-9b8a-7bd415c6dfec,grateful got globaly released holoen id drew atention game story fun read fal love character music adicting listen god content you think chanel like animated pvs entertaining various content became main gacha game want experience story said many isues en tl localization enjoy much wil kep rating star resolved,1,2024-11-10 18:55:49
5e191b0c-442e-47f0-9a89-20307b63ff02,star love game casual play problem without ruining tight schedule give lot reward fuka new year rerun made blod boil rate sucked bad went fuka haruna apeared get fuka recruitment point get single copy,1,2024-10-22 10:50:51
c35db8e9-7593-4141-90f0-effdd7c3559b,lowering rating translation geting worse hate mean por job en translator custodian would arested actively puting people risk point game hiden prety explicit base version want romantic pervy subtexts want decent acurate translation want actual standard upheld nexon,1,2024-10-23 04:44:34
d27fc026-4413-4f22-a1ae-6ab207ac7833,sems like translator think write beter actual writer modify part english version god game god story punishing fp compared game,1,2024-11-21 15:03:17
0a6ab1f1-12f6-44af-b70b-3fa2e121733d,game perfect localization always making many mistake every update always mistranslation unecesary change hapening left right l change rating localization isue fixed isue ben hapening past many month,1,2024-10-22 16:59:29
f7efe12c-0e1e-46b0-95ff-ebe3fcc1061e,care en translation tiring play quality assurance question and answer every update store page also ben updated acurately reflect nonsense epic everywhere ridled typo started wel,1,2024-10-25 09:58:22
94b21822-fb66-47a0-96f9-d69010bec2e3,blue archive game love canot god faith recomend game planing play english ba one worst english translation ever sen playerbase ben beging replace translator year pretend everything fine every update brings mistranslation god nexon find tear in my eye suck cp instead fixing globals isues super close walking away game,1,2024-10-22 15:04:13
2cf41a18-c9d8-41c1-b1a0-d00149ece6a4,want like game mini game combat fun story music god le pul rate new character atrocious farm month hit hard pity every tear in my eye pul fun gacha least tear in my eye management reasonablility hard recomend game anyone farm long get character want,1,2024-10-22 12:05:55
1eb60851-04fb-4f97-91a3-7197d41eebe3,kep mesing translation even going back already existing dialogue changing filing typo proces isue game ben month latest update,1,2024-10-23 10:25:04
b4d0cf24-cd17-4e22-9336-6d19e49a0d4c,decent game god story where are you handle en translation point where are you absurd might wana play just playin kind regard version instead point enjoy game story every localisation bulcrap ben pushing lately mention fix somehow reversed fels like malice point nexon something imediately might uninstal game future,1,2024-10-24 10:02:06
905b4cf2-2de3-4a72-a3ff-804725911f77,curent change game name associated press store associated press description low quality translation give game rating one star enjoyed game greatly finding past year noticed gradual decrease quality souring experience apropriate change made regard mistranslation consistently provide corect translation wil consider improving rating humbly ask management,1,2024-10-23 08:48:30
38de803b-6140-497b-9437-af47dc4aa4ee,adore game adore story character plot dialogue gameplay gacha decent completely unaceptable localization team destroying original meaning intention one actualy created game adore localizers right teling lie pushing agenda making acurate translation nexon malicious extremist ruining game please fix want love game,1,2024-11-22 01:17:56
613cfc10-024f-4c3f-bd72-e7a10573476f,best story among al gacha game edited translation localisation isues galore many case line text deviated entirely original translated standard realy droped game compared past realy sad se,1,2024-10-25 08:14:28
61049f3f-a9f3-4af3-8402-48578123d355,curent update giving painful experience always encountering lag crash non educated delinquent buy gaming phone order play game,1,2025-01-26 06:18:41
0311b435-2a43-4f5c-9f7f-e1084b9720b0,used love game bit special place heart game ben decline know english translation sems spite player ruining character line personality character important part game lot devs story writer left team aswel help right would rather stop playing game remember fondly instead playing remembering slopy me,1,2025-02-10 15:42:56
7ba4b24d-a398-4cf3-a583-f109fb13c6d4,amazing game por english localisation there bunch speling gramar erors worse lot dialogue diferent just playin version game translation disapointing,1,2024-10-24 12:04:42
1bb86026-d796-4d9a-9825-b2040ec44d1c,fun game though progres hard slow lot friend stop playing maybe non educated delinquent improve like easier get diamond draw student level like jump easy hard level gate lack diamond obvious thing se,1,2024-12-12 15:58:30
a2e3699f-c56e-46bf-98ce-87602eeefbe4,kowtowing posting apology cn player mentioning taiwan one thing posting apology every server especialy trigger warning quite another one public relation disaster another nexon management complete joke like ba curent english localization me text fine previous patch other half yes game epic by the way,1,2024-10-23 07:19:52
1cc1c31b-187a-4698-81c9-583f04127d42,great game sick gros localization mistake lok like thing going improve year complaining suport please revert store name bring back english sticker hire localization team actualy care game,1,2024-10-22 22:04:59
bc9e10ab-ccd5-4ae3-b2ad-cbb663064415,game far away best mobile game ever played fire replace entire incompetent localisation team people actualy spel care game source material censor ruin every single event story all day every day every single update get star stop butchering thing love tourist go back tumblr leave game alone please please least learn spel basic english word,1,2024-11-03 13:09:19
97a55bb4-156b-413a-984c-c1c9cb18b920,fun game english translation localization atrocious lot mistranslation new name description change might beter search algorithm make game lok like botom barel cash grab,1,2024-11-01 06:48:23
88740a0f-be5d-4edd-8046-12d9f4bb4858,initialy gave game star choice give considering horible state ton localization isues completely ruin experience game heavily focused story dialogue,1,2024-10-22 18:07:22
c5dffe22-a089-4ffa-85f9-10165d485410,recent update real deal aniversary made text incomprehensible alot instance there untranslated text image acros game localization never ben lowest avoid,1,2024-10-23 10:34:41
fd1869a7-04e7-4b82-a666-7adb23fe84c3,ui clunky slow one disconection lead geting stuck mesage interact meaning restart,1,2024-12-28 22:22:22
ced17448-5d05-412d-a0fd-dafd9a6c302d,consistently butchered english localisation get fixed event sometimes l ruin otherwise aceptable translation efort wel also luck character want,1,2024-10-22 20:17:07
89cd1412-bbd1-4d7c-a01b-b8acba30ea02,ben turbulent year united state senseis project kv drama constant mistranslation causing completely diferent meaning betwen original translated global trigger warning mention disaster contstant spiral incompetence mistake nexon realy tested love game realy hope game get miracle ironic learns mistake reach peak let make curtain cal memory depart like gregorious,1,2024-10-23 08:52:26
3cf1f51d-9cc6-4023-8ad0-41cbbbf6f63d,raid ranking system non educated delinquent updated anno domini new rank reward platinum ratio dificulty reward unbalanced right already finish godamn insane dificulty get gold edit bring back arona old voice changed edit posted apology cn global server related medium disrespectful united state global player especialy midle localization isue global version diference response taiwan country,1,2024-10-23 17:50:18
b9991915-2064-4fd1-8794-9bca4ad47580,pul rate bad chance puling star one neds playing bit usual bad nexon habit screwing united state,1,2025-03-18 23:27:05
31e5cd32-4f72-4a08-bc16-3f4414446cea,heck going title description store page mesed bunch translation erors line perfectly fine recent update al top sucking chinese nationalist loser escaped quarantine zone complain diferent server either intentional sabotage pure incompetence absolutely shameful,1,2024-10-22 16:31:01
ec15f82a-3456-4bb6-b2ea-7d86ece451c0,localization terible sentence make sense reworded text non educated delinquent change complete change character personality localizers making change sure fan sentiment reign trye player sems yostar nexon interested providing experience even remotely similar just playin kind regard bizare every update en localization worse worse,1,2024-10-23 08:45:47
21531bfe-94ee-4b4c-867d-1e07d7fb2795,game gone downhil al sort way translation quality art rate new content also gacha rate where are you lower oficialy stated roled time without single rate character anno domini insult injury autoreply back on topic say gacha rate working intended,1,2025-03-18 12:13:18
64581b54-e416-43b0-9395-2b409af0f3ce,abysmaly bad english localization make game nightmare play bad translation censorship malicious sabotage story character relationship back story apeal modern audience consists le thousand people worldwide love game canot recomend version japanese version game worth agravation keping translator handy let incompetent cultural vandal sabotage great work art,1,2024-11-19 07:35:53
031fe602-d84d-4e57-aa4a-f18be94493b7,devs based al great sense enjoy making game play however localization team bad convinced anti loli activist trying sabotage game put bit money blue archive localizers fired reprimanded fixing tone wil move another game company ben isue long non educated delinquent se action le word,1,2024-11-06 12:29:40
bef36abe-5230-4fa2-8fed-bd6a026888d5,en translation game beyond awful ton smal chamges completely change character portrayed act unecesery aditions cut past neds adresed son posible,1,2024-10-23 19:57:24
7089a288-5d62-4bb0-a316-9aa808daa616,english localisation bad instant message forced switch chinese game stil lag mater loading menu batle fels like game player ben beging politically correct personal computer version year yet developer stil pretend didnt hear despite earning milions per month edit recent grand asault instant message able achieve purple simply completing exreme stage gues game actualy dying,1,2024-12-18 20:02:18
a2685459-533a-409a-851e-cd39d3a41e47,year censorship recently goten worse spent money year due update sem change stay away wait stela sora,1,2025-01-23 20:39:24
dd3232f5-ccd0-45de-9758-adcc640ea1d4,frequently crashing fest update even proper mision,1,2025-01-30 18:29:08
63d4660d-4446-4887-bd1c-b2d63086ba00,fake game rate properly display true sumon rate first tear in my eye nexon done certainly last,1,2025-01-23 15:00:31
8cbd5208-3c01-454b-9d7e-3b40e933f8e6,god internet conection yet extremely slow download reason i do not know edit crash al tear in my eye play game politically correct personal computer,1,2025-01-27 16:44:59
4ba9b468-c840-4657-b723-0ad4a500c60d,horible censored localization bad rate pity cary new baners wasted pul didnt reach required guarante character baner end theyre permanently lost extremely parasitical tear in my eye consuming instant message lvl by the way permanently stoped playing making review,1,2024-11-21 09:30:38
f68666de-bc48-4354-91dc-8d5c952ff3d1,amazing game played since day one stil love day beautiful art fun edit late translation ben horendous wilingnes listen en comunity,1,2024-11-20 01:06:54
ccdc429a-9a83-4464-835c-4087b1670db4,progresion slow first weks pity abysmal get pul every day fp non educated delinquent pul time guarante character also posible get baner character desired one want kep sanity avoid game,1,2024-12-03 15:35:43
294bc161-38dc-4790-8c34-8db4f4ad0d75,localization isue got worse think change people responsible translation becoming patern game sel point story got mistranslated original context got change get confuse easily ruin game hinder impact dev try deliver united state target audience fund play game sensei tourist chose carefuly wil change rating back problem solved,1,2024-11-05 19:46:10
1b0976e5-6b2c-4ac4-9b76-ce182128a9df,uninstaling ben year new event alabaster caling card stil mared mistranslation complete change dialogue point state game awful doubt going change beter nexon sem care give tear in my eye,1,2024-11-25 17:06:40
d60bd666-0a29-4d7a-ab39-eaf1de635878,horible localization story driven yet translation ben butchered incompetence lok unprofesional title change epic anime rocket propelled grenade role playing game inacurate capitalize rocket propelled grenade role playing game downright awful english team ruined game,1,2024-12-08 17:22:47
11cc88c9-2ac2-4ef4-b434-51d5045674b9,love blue archive realy favorite gacha game fel non educated delinquent give star review solely english localization character given diferent personality context arbitrarily changed romantic undertone removed ben ongoing year yet fels like geting worse every new event blue archive story driven enjoying hard every piece text second guesed,1,2024-08-21 01:38:37
8e877e6c-d6a5-4c69-98d4-7cb2ecf7833d,game amazing surprise right aley considering initial draw lolis whole atmosphere ambience game nothing short fantastic extremely cozy wonderful solar punk aesthetic realy pleasant electronic music cute funy character bad publisher developer making pety change unecesary alteration game especialy disapointing considering stated,1,2021-12-16 11:51:15
c4e56bbe-cb0f-40bd-9893-561228e5a0e5,update always reconecting even though strong signal please fix game imediately play smothly always reconecting,1,2024-10-29 13:16:08
f2a83e5d-1af8-4e25-9458-8d364b6e643b,star game play easy story great give enough fre gem save love character star god dam localization team neds go political corectnes maliciousnes also hel though puting epic title god idea change back blue archive,1,2024-10-23 13:40:39
f2c5a04e-071c-465f-bf44-24cb053736da,game ben going great year latest update ive live event apology west taiwan thing gone extremely downhil almost coincidental sabotage going internaly terible gogle play store description translation forcibly changed wrong apology west taiwan bent kne wrong country,1,2024-10-24 15:17:27
a85b3e24-793a-42a4-8b9a-28ede704fbae,prety sure translator localizers actively sabotaging game maybe change translator people l actualy faithful original dialogue since ben rise player complaint everyone hate change made original dialogue apease wider audience please region know ba player want,1,2024-11-04 17:20:05
d91b8f65-f29a-4aba-b3fe-4cdaffcc8d54,finaly changed back normal name huh tok long enough realize ading epic anime rocket propelled grenade role playing game name game wil kep potential player away game great interest playing game ran incompetent devs long blue archive in love mi,1,2025-01-28 04:36:09
2d40629a-0e49-4bbd-b560-3efb34767c1c,great story funy engaging awesome character gameplay prety fun run gem grind rate lie arona stop giving blue yelows without single sr,1,2025-01-15 08:47:42
3149870c-9eaa-4255-9da4-a9c83dd9f01d,fix server isue absolutely undoubtedly top notch network game conect server problem something translation localization deliver h content just playin counterpart wil change review,1,2024-12-29 11:30:04
c9317961-94f0-4dba-96ee-4465be7a0142,say lack storage even enough storage download recomended resource,1,2025-03-22 23:01:24
b3567640-ddc5-471d-bd9a-cfd61686895a,going guy concerning localisation isues never sem stop poping mention strange associated press description curently play store going spend game sory state,1,2024-10-23 03:34:08
a147d843-91ab-4c57-b14d-a67079a36c07,yeah nothing changed story great visuals character overal great music al great unfortunately problem cheapskate destribuers global version tip others want play create many time acount give sr character tear in my eye nexon condolence stingines,1,2025-03-23 07:08:40
c3f33181-1e3e-4d3b-b638-9fcbac4abea6,realy enjoy game unfortunately english translation actively hate game try sabotage despite constant fan complaint lead individual fix overal problem remains fel forced leave negative review faint hope enough people may get devs atention,1,2024-10-22 21:47:49
