reviewId,content,score,at
f6ece944-eec2-4d43-88bb-0c2894c3131e,know would realy improve game skip buton many time repeatedly taping scren wanting get much dialog tolerate much patience run thin finished recent trailblaze mision tok longer imagined go helpful skip buton could all day every day even get started side companion misions,1,2025-03-12 03:48:32
cceb2d7f-6370-4155-9b8c-8acf653381cc,edit finaly uninstaled lost text stil puzles waste almost wek clicking scren main story finish non educated delinquent anno domini skip buton people enough tear in my eye stil want play spend money game hsr god belong became boring want quit spent money one thing sure wil never play another hoyogame,1,2025-03-05 03:51:13
fa5bdc59-37b1-454d-92b2-8ce9530c1393,storyteling powercrep major isues ben almost year since game ben even clear x character drastic year character dependent real strategy bombarded black scren white text even bother hoyo many game care walet,1,2025-03-05 16:29:51
612b32ed-27ea-4c63-adf5-fd4f9bd9f7f2,combat simple fun flashy animation chalenge come right character built properly god auto mode powercrep major isue story subpar first major planet solid go downhil fast skip buton slow text sped waste tear in my eye also sufers por english localization gramar erors text constantly geting cut inconsistent pronoun usage,1,2025-03-01 16:28:44
2d3c4e76-5343-42ca-be30-2f1949bbc684,ben playing nearly year say quite disapointed cames story story fixed where are you change outcome top main storyline quest character use vocal ruining atmosphere ambience fel game like fre play aspect game however ftp becoming harder ever new update chalenge mode imposible game definitely non educated delinquent ftp life,1,2025-02-20 07:55:32
5560847c-1a1c-4636-aee9-3b1203d99862,edit pain fel like done game por state castorice upcoming character edit incredible predator pasive locked limited character game going downhil story great in my opinion love gameplay where are you game going bad hope make bit diference try divert upcoming disaster,1,2025-03-07 22:29:15
6a9e7e58-5b2b-4276-8d98-158d6330eff6,used realy enjoy game developer made clear phoning point end game content becoming artificialy dificult harry potter inflation favourite character worked hard get build become irelevant weak newer character opinion le interesting design kit becoming stale boring hopefuly devs fix thier mistake turn around loking god interest fading,1,2025-02-25 23:56:11
7d6bf624-b52d-4b0e-9b42-9b6df6dda8c1,writing quality gone downhil last month english voice acting disaster half cast even voice recent update gameplay going toilet thought put longevity character obtain team fels useles almost right put together game predatory monetization tactic idea potentialy droping united state dollar geting event character repulsive,1,2025-03-01 09:26:07
8b957dfc-663a-450d-8ebd-3f81c1e12a60,downloaded lot friend played first thought prety fun realy like story turn based combat unfortunately recently new game mode character find game life sucking boring honestly fels like non educated delinquent specific character pa area rom character actualy like constant power crep also tiring rom save character uninstaled plan playing,1,2025-03-02 17:18:05
7cb6fa8c-5b69-4e14-911e-2d46fb640224,newest update verifying resource part start stuter freze hit crash even compatible mode lowest setings posible retried several time thing unfortunately posible user like non educated delinquent optimization lower end device even graphic great opinion would stil much apreciated one could least play game loking forward game farewel,1,2025-02-26 18:23:48
ba8557a6-a235-4257-8954-c1e91202945a,turn based game longer team would best fit beat content team simply strong enough beat type weakneses great system completely ignored older character geting useles patch making practicaly required obtain newest unit developer listening fedback game great start begining like lot mobile game gred ruined,1,2025-03-07 17:25:15
79e576e2-7202-4ae9-ae31-73815f26a26a,okay start love game behavior becoming unaceptable wanted buf old character anno domini lot health enemy basicaly loses point please try anno domini new mechanic old character easily get useles new update old character power crep geting where are you much handle stil bit hope keps lot audience wil tolerate,1,2025-03-20 22:43:03
5c46d333-3120-4d19-a9c7-cf3db3fc1307,story bloated miserable play combat fun end game enemy exponentialy increase harry potter point old character even multiple copy signature weapon cut pul newest character win use old character unable clear end game content,1,2025-03-01 01:28:03
1bdeb805-6f05-4969-83b0-9a7880ef1624,boring repetitive gameplay worth eye candy english voicing anoyingly mising low quality late game pay win yea earn enough playing get new character enough teamates want notoriously predatory monetary scheme cultist comunity normalizes spending stil caling fp fresh thing meta change force spend weks month life build character team,1,2025-03-15 06:05:35
3390a9de-e83b-4711-8a0b-2c978e206d59,realy god game new problem tried defeat knight beauty many time know power used make atack even stronger caused lot isues game hope update tried beat year gave trying beat hope fix game,1,2025-03-13 02:44:25
d5349ac0-d463-42f7-863a-59dcc83696ab,loved game since launch something lot player wil begin notice hit late game old new harry potter inflation random stats make old unit hit like moist piece paper meanwhile new shiny unit droped dealing heap damage could best gear along setup stil enough newest tech check video comparison outdated e unit late game content vile,1,2025-02-26 18:31:10
00c5ff6d-7551-45ce-9e5e-7af8396722c2,played game since release recently quit fre play player physicaly canot kep curent meta power crep make imposible content pul newest character story fel horibly point quit genuinely hope fix isues knowing hoyo,1,2025-01-11 22:50:08
a057ac4a-28a7-462f-8d25-e29b53fea138,loved game back first came however find worth play simply cause character x x ben powercrept usability hard content suck seing character spent tear in my eye money become irelevant expected god amount tear in my eye til powercrep became isue considering genshin ben crazy droping game unles give united state option use old character wel meta,1,2025-02-03 19:31:58
